timestamp,open,high,low,close,volume
2023-06-16 14:30:00,25498.70,25720.00,25142.10,25602.20,53447.874
2023-06-16 15:00:00,25602.10,25740.00,25540.80,25648.50,32437.210
2023-06-16 15:30:00,25648.40,25896.00,25561.00,25832.40,28436.813
2023-06-16 16:00:00,25832.40,25919.80,25766.60,25794.10,29251.508
2023-06-16 16:30:00,25794.00,25989.00,25756.00,25950.20,21709.232
2023-06-16 17:00:00,25950.10,26222.00,25937.90,26184.60,47036.972
2023-06-16 17:30:00,26184.50,26323.00,26141.20,26304.60,32952.771
2023-06-16 18:00:00,26304.50,26526.90,26263.20,26364.50,48557.325
2023-06-16 18:30:00,26364.50,26421.80,26275.10,26352.00,19174.972
2023-06-16 19:00:00,26352.00,26396.40,26275.80,26334.50,11717.535
2023-06-16 19:30:00,26334.50,26407.20,26332.50,26371.20,6537.262
2023-06-16 20:00:00,26371.10,26438.20,26323.20,26341.70,8638.170
2023-06-16 20:30:00,26341.70,26450.00,26341.70,26397.90,5272.777
2023-06-16 21:00:00,26398.00,26408.70,26300.00,26301.10,6203.148
2023-06-16 21:30:00,26301.10,26335.90,26273.70,26290.00,4956.072
2023-06-16 22:00:00,26290.00,26377.80,26290.00,26359.10,4247.886
2023-06-16 22:30:00,26359.00,26375.40,26334.70,26356.00,2805.342
2023-06-16 23:00:00,26356.00,26376.60,26322.10,26326.70,3372.633
2023-06-16 23:30:00,26326.70,26357.80,26323.40,26336.00,2164.893
2023-06-17 00:00:00,26335.90,26362.20,26308.80,26320.50,5785.255
2023-06-17 00:30:00,26320.50,26341.00,26302.00,26302.10,2829.285
2023-06-17 01:00:00,26302.00,26327.40,26288.30,26321.80,3277.680
2023-06-17 01:30:00,26321.70,26321.80,26177.30,26189.40,9415.480
2023-06-17 02:00:00,26189.50,26247.20,26170.80,26237.50,6888.479
2023-06-17 02:30:00,26237.60,26282.00,26233.50,26263.60,3545.039
2023-06-17 03:00:00,26263.60,26280.00,26236.80,26240.00,2911.230
2023-06-17 03:30:00,26240.00,26260.90,26230.10,26253.40,2008.607
2023-06-17 04:00:00,26253.40,26291.60,26230.00,26285.00,3581.800
2023-06-17 04:30:00,26285.10,26358.80,26284.30,26348.00,6199.312
2023-06-17 05:00:00,26348.10,26428.40,26329.40,26383.80,7959.242
2023-06-17 05:30:00,26383.90,26900.00,26366.10,26679.40,46649.143
2023-06-17 06:00:00,26679.60,26780.70,26640.10,26675.30,16544.634
2023-06-17 06:30:00,26675.30,26740.00,26650.00,26654.60,9915.708
2023-06-17 07:00:00,26654.60,26666.00,26602.00,26635.00,9475.307
2023-06-17 07:30:00,26635.00,26637.00,26552.00,26587.60,7613.118
2023-06-17 08:00:00,26587.70,26649.00,26579.10,26603.30,7652.421
2023-06-17 08:30:00,26603.30,26614.70,26554.00,26590.60,4535.032
2023-06-17 09:00:00,26590.60,26631.90,26552.20,26595.90,4958.231
2023-06-17 09:30:00,26595.90,26614.30,26575.90,26582.00,2587.278
2023-06-17 10:00:00,26582.00,26630.00,26570.00,26628.20,4000.253
2023-06-17 10:30:00,26628.20,26635.60,26571.10,26579.40,2981.967
2023-06-17 11:00:00,26579.40,26598.00,26502.10,26545.70,7590.830
2023-06-17 11:30:00,26545.70,26566.90,26455.00,26497.50,8846.982
2023-06-17 12:00:00,26497.50,26579.10,26394.00,26545.70,15314.568
2023-06-17 12:30:00,26545.60,26557.30,26486.40,26511.30,3761.473
2023-06-17 13:00:00,26511.30,26543.30,26492.80,26523.40,2820.407
2023-06-17 13:30:00,26523.30,26571.30,26520.20,26540.00,3403.210
2023-06-17 14:00:00,26540.00,26548.90,26450.90,26458.90,5805.146
2023-06-17 14:30:00,26459.00,26502.00,26457.10,26485.60,3301.856
2023-06-17 15:00:00,26485.60,26533.00,26288.50,26495.80,21272.334
2023-06-17 15:30:00,26495.80,26529.10,26377.90,26399.90,8887.851
2023-06-17 16:00:00,26399.90,26478.80,26364.30,26455.60,6951.995
2023-06-17 16:30:00,26455.60,26494.60,26442.10,26461.30,4317.241
2023-06-17 17:00:00,26461.30,26481.00,26456.60,26471.40,2193.897
2023-06-17 17:30:00,26471.50,26472.70,26390.00,26411.10,4451.694
2023-06-17 18:00:00,26411.10,26459.10,26399.00,26445.10,2437.367
2023-06-17 18:30:00,26445.10,26528.40,26445.00,26509.70,6075.371
2023-06-17 19:00:00,26509.70,26513.40,26460.70,26498.60,2625.790
2023-06-17 19:30:00,26498.50,26509.40,26450.10,26466.20,2715.387
2023-06-17 20:00:00,26466.10,26520.40,26465.10,26507.80,3076.690
2023-06-17 20:30:00,26507.80,26547.20,26452.20,26531.50,3583.020
2023-06-17 21:00:00,26531.40,26537.60,26485.20,26493.30,2146.745
2023-06-17 21:30:00,26493.30,26530.00,26466.10,26510.10,1501.257
2023-06-17 22:00:00,26510.10,26590.00,26510.00,26535.50,4726.203
2023-06-17 22:30:00,26535.40,26561.70,26528.00,26555.50,1716.482
2023-06-17 23:00:00,26555.50,26564.10,26485.60,26502.70,2762.275
2023-06-17 23:30:00,26502.60,26525.70,26482.80,26508.90,2137.824
2023-06-18 00:00:00,26508.80,26530.00,26415.20,26475.70,6092.955
2023-06-18 00:30:00,26475.60,26475.70,26367.80,26444.50,6929.494
2023-06-18 01:00:00,26444.60,26453.60,26417.30,26451.50,2916.029
2023-06-18 01:30:00,26451.50,26488.80,26430.80,26483.00,2155.439
2023-06-18 02:00:00,26483.00,26510.00,26457.20,26457.20,2456.916
2023-06-18 02:30:00,26457.30,26471.70,26447.00,26467.40,1656.914
2023-06-18 03:00:00,26467.30,26510.60,26462.00,26508.70,1710.974
2023-06-18 03:30:00,26508.70,26540.80,26504.80,26538.40,3114.104
2023-06-18 04:00:00,26538.40,26553.50,26510.00,26515.70,3171.159
2023-06-18 04:30:00,26515.70,26543.70,26481.70,26527.30,1986.235
2023-06-18 05:00:00,26527.20,26642.20,26522.60,26588.30,7369.258
2023-06-18 05:30:00,26588.20,26634.90,26520.00,26524.30,6952.789
2023-06-18 06:00:00,26524.40,26578.20,26457.20,26540.40,5537.808
2023-06-18 06:30:00,26540.40,26550.00,26507.40,26531.80,2170.944
2023-06-18 07:00:00,26531.80,26675.10,26531.70,26588.30,8789.372
2023-06-18 07:30:00,26588.30,26637.00,26564.40,26572.00,4727.152
2023-06-18 08:00:00,26572.00,26587.90,26498.20,26540.30,6024.662
2023-06-18 08:30:00,26540.30,26552.00,26482.90,26488.70,3701.066
2023-06-18 09:00:00,26488.60,26494.80,26443.50,26464.60,4429.179
2023-06-18 09:30:00,26464.60,26530.00,26464.50,26515.60,3959.138
2023-06-18 10:00:00,26515.60,26524.00,26465.50,26486.90,2965.174
2023-06-18 10:30:00,26486.80,26500.00,26460.80,26497.90,3277.196
2023-06-18 11:00:00,26497.90,26499.90,26462.70,26480.70,1811.132
2023-06-18 11:30:00,26480.60,26495.00,26473.00,26488.50,1425.909
2023-06-18 12:00:00,26488.50,26527.50,26454.70,26458.80,3326.155
2023-06-18 12:30:00,26458.70,26566.00,26425.80,26521.80,8756.566
2023-06-18 13:00:00,26521.80,26542.50,26490.00,26531.70,3193.168
2023-06-18 13:30:00,26531.60,26536.60,26467.20,26477.00,3155.622
2023-06-18 14:00:00,26477.10,26529.70,26441.00,26524.40,4756.590
2023-06-18 14:30:00,26524.50,26564.30,26513.90,26541.40,5201.000
2023-06-18 15:00:00,26541.40,26557.90,26513.70,26527.50,3163.981
2023-06-18 15:30:00,26527.60,26549.90,26514.00,26547.50,1671.568
2023-06-18 16:00:00,26547.50,26641.60,26511.20,26593.90,10469.243
2023-06-18 16:30:00,26593.90,26619.00,26560.50,26609.90,3976.347
2023-06-18 17:00:00,26609.80,26649.60,26562.00,26567.80,4482.084
2023-06-18 17:30:00,26567.80,26631.10,26550.10,26619.80,4154.324
2023-06-18 18:00:00,26619.80,26633.10,26568.00,26590.00,2641.386
2023-06-18 18:30:00,26590.00,26618.20,26580.20,26611.20,1726.534
2023-06-18 19:00:00,26611.30,26644.90,26585.80,26628.10,2593.005
2023-06-18 19:30:00,26628.10,26647.00,26613.90,26641.60,2475.491
2023-06-18 20:00:00,26641.60,26709.40,26342.80,26453.00,26752.836
2023-06-18 20:30:00,26453.10,26507.50,26400.00,26461.80,8712.464
2023-06-18 21:00:00,26461.80,26479.20,26423.50,26430.20,4559.217
2023-06-18 21:30:00,26430.20,26457.50,26376.30,26403.20,3710.446
2023-06-18 22:00:00,26403.30,26429.70,26358.30,26408.30,5302.586
2023-06-18 22:30:00,26408.20,26451.50,26386.40,26390.30,3534.699
2023-06-18 23:00:00,26390.40,26456.10,26230.90,26349.00,22205.205
2023-06-18 23:30:00,26349.00,26384.30,26305.20,26329.70,6125.969
2023-06-19 00:00:00,26329.60,26383.70,26308.80,26380.70,5855.015
2023-06-19 00:30:00,26380.70,26393.40,26241.20,26356.10,7422.563
2023-06-19 01:00:00,26356.10,26416.00,26338.20,26391.60,4637.080
2023-06-19 01:30:00,26391.60,26442.80,26388.30,26429.00,3565.924
2023-06-19 02:00:00,26429.00,26459.00,26410.00,26411.00,4050.541
2023-06-19 02:30:00,26411.00,26449.60,26410.00,26436.00,1768.609
2023-06-19 03:00:00,26435.90,26445.80,26392.00,26395.90,2436.956
2023-06-19 03:30:00,26396.00,26410.60,26370.00,26393.50,2464.096
2023-06-19 04:00:00,26393.40,26428.20,26368.30,26368.50,2643.882
2023-06-19 04:30:00,26368.50,26419.80,26354.80,26418.10,2882.664
2023-06-19 05:00:00,26418.00,26440.60,26409.60,26421.80,2104.650
2023-06-19 05:30:00,26421.90,26459.90,26415.20,26449.80,2383.418
2023-06-19 06:00:00,26449.80,26468.50,26425.20,26432.40,2528.957
2023-06-19 06:30:00,26432.40,26436.00,26392.20,26418.10,2382.418
2023-06-19 07:00:00,26418.00,26418.10,26387.60,26402.60,2112.667
2023-06-19 07:30:00,26402.50,26430.30,26374.20,26415.30,2533.444
2023-06-19 08:00:00,26415.20,26445.30,26400.30,26436.30,2181.843
2023-06-19 08:30:00,26436.30,26448.70,26376.00,26408.60,4130.793
